log_id,case_id,source,format_family,outcome_class,record_validity,entity_type,entity_type_validity,email_address,email_address_validity,resource_url,resource_url_validity,event_timestamp,event_timestamp_validity,tool,tool_validity,latitude,latitude_validity,longitude,longitude_validity,ip_address,ip_address_validity,action_phrase,action_phrase_validity,status,status_validity,secondary_values,scenario_tags,notes
3843,GEN-03728,generated,F1,SUCCESS,VALID,USER,VALID,sipho.e.kulkarni@corp.example.com,VALID,,MISSING,2026-05-18T05:51:53Z,VALID,Chrome/124.0.6367.91,VALID,-22.9456,VALID,-43.1518,VALID,192.168.5.47,VALID,access granted,VALID,OK,VALID,,coordinates_decimal;empty_value;timestamp_style_iso_z,
3844,GEN-03729,generated,F5,DECLINED,INVALID,API_CLIENT,VALID,api-client-1906@partners.example.net,VALID,https://api.example.com/api/v1/users/80817/roles,VALID,29-02-2026 18:52,INVALID,insomnia/8.6.1,VALID,"18°29'24.0""N",VALID,"73°51'36.0""E",VALID,192.0.2.242,VALID,Access declined,VALID,blocked,VALID,,coordinates_dms;resource_https_api;status_lowercase;timestamp_invalid_feb29;timestamp_no_timezone;timestamp_style_dmy_hm,
3845,GEN-03730,generated,F2,SUCCESS,VALID,Service Account,VALID,svc-monitoring@infra.example.internal,VALID,/var/log/secure,VALID,01/12/2026 09:30:16 AM,VALID,OpenSSH_9.6p1,VALID,,MISSING,,MISSING,192.168.28.130,VALID,authenticated successfully to,VALID,200 OK,VALID,,ambiguous_day_month_order;entity_multi_word;resource_linux;sentence_template_A;timestamp_no_timezone;timestamp_style_us_12h,
3846,GEN-03731,generated,F4,SUCCESS,VALID,Service Account,VALID,svc-deploy@infra.example.internal,VALID,https://vault.corp.example.com/secrets/dev,VALID,16/Jun/2026:07:39:11 +0900,VALID,aws-cli/2.15.0,VALID,35.6503569,VALID,139.6887054,VALID,192.168.47.40,VALID,Login successful,VALID,200,VALID,client_port=40932;referer_url=https://admin.corp.example.com/users/98582/edit,coordinates_combined_field;coordinates_decimal;email_angle_wrapper;entity_multi_word;ip_with_port;referer_url_present;resource_https_internal;timestamp_style_apache,
3847,GEN-03732,generated,F2,SUCCESS,VALID,User,VALID,daniel.desai@eu.corp.example.com,VALID,https://portal.corp.example.com/payslips,VALID,04/11/2026 11:51:05 AM,VALID,Firefox/125.0,VALID,1.324901,VALID,103.845219,VALID,192.0.2.196,VALID,authenticated successfully to,VALID,302 Found,VALID,,ambiguous_day_month_order;coordinates_decimal;resource_https_portal;sentence_template_A;timestamp_no_timezone;timestamp_style_us_12h,
3848,GEN-03733,generated,F2,SUCCESS,VALID,User,VALID,kavya.fernandes+billing@hq.example.net,VALID,/payslips?id=7380,VALID,2026-03-08T14:30:04Z,VALID,Chrome/124.0.6367.91,VALID,,MISSING,,MISSING,192.0.2.129,VALID,was granted access to,VALID,204 No Content,VALID,,email_plus_tag;resource_relative_portal;sentence_template_A;timestamp_style_iso_z,
3849,EC-116,curated,F2,NEUTRAL,VALID,API Client,VALID,api-client-0042@partners.example.net,VALID,/api/v2/search,VALID,04/May/2026:12:00:00 +0000,VALID,python-requests/2.31.0,VALID,,MISSING,,MISSING,198.51.100.52,VALID,was rate limited on,VALID,429 Too Many Requests,VALID,,action_neutral;entity_multi_word,
3850,GEN-03734,generated,F1,SUCCESS,INVALID,ADMIN,VALID,wei.tanaka@corp.example.com,VALID,/iam/roles,VALID,2026-03-10T03:17:33+03:00,VALID,Firefox/125.0,VALID,-1.3358,VALID,,MISSING,2001:db8:ff2e:5805::79ae,VALID,Login successful,VALID,DENEID,INVALID,,coordinates_decimal;coordinates_partial;empty_value;ipv6_compressed;resource_relative_admin;timestamp_style_iso_offset,
3851,GEN-03735,generated,F1,SUCCESS,VALID,USER,VALID,kavya_brown@corp.example.com,VALID,/timesheets,VALID,2026-02-28T20:23:41Z,VALID,Firefox/124.0.2,VALID,18.545,VALID,73.880,VALID,192.0.2.192,VALID,access granted,VALID,SUCCESS,VALID,,coordinates_decimal;resource_relative_portal;timestamp_style_iso_z,
3852,GEN-03736,generated,F1,DECLINED,VALID,GUEST,VALID,guest_9860@example.com,VALID,https://portal.corp.example.com/reports/weekly,VALID,1779152021,VALID,Chrome/123.0.6312.122,VALID,19.032736,VALID,72.865749,VALID,192.168.142.53,VALID,ACCESS DENIED,VALID,BLOCKED,VALID,,coordinates_decimal;email_mailto_wrapper;resource_https_portal;timestamp_style_epoch_s,
3853,GEN-03737,generated,F1,NEUTRAL,VALID,bot,VALID,uptime-checker@infra.example.internal,VALID,http://10.20.0.142:8080/actuator/health,VALID,1779349305,VALID,Wget/1.21.4,VALID,1.3558,VALID,103.8331,VALID,192.168.81.201,VALID,Upstream error,VALID,ERROR,VALID,ip_like_in_resource=10.20.0.142,coordinates_decimal;ip_like_in_resource;resource_http_health_ip;timestamp_style_epoch_s,
3854,GEN-03738,generated,F3,DECLINED,VALID,user,VALID,vikram.silva@corp.example.com,VALID,https://portal.corp.example.com/calendar#summary,VALID,Feb 16 22:16:27,VALID,Firefox/124.0.2,VALID,12.966662,VALID,77.612706,VALID,203.0.113.251,VALID,blocked by policy,VALID,403,VALID,,coordinates_decimal;coordinates_json_object;resource_https_portal;status_numeric_json;syslog_rfc3164;timestamp_no_timezone;timestamp_no_year;timestamp_style_syslog,
3855,GEN-03739,generated,F1,DECLINED,VALID,User,VALID,skhan@corp.example.com,VALID,https://portal.corp.example.com/dashboard?id=1763,VALID,2026-04-10T08:19:46+05:30,VALID,Chrome/123.0.6312.122,VALID,19.1147,VALID,72.8456,VALID,2001:db8:3881:a8db::9c5d,VALID,Access denied,VALID,403,VALID,,coordinates_decimal;ipv6_compressed;resource_https_portal;timestamp_style_iso_offset,
3856,GEN-03740,generated,F1,DECLINED,VALID,,MISSING,ci-runner-20@build.example.internal,VALID,/etc/ssh/sshd_config,VALID,2026-06-17T06:38:51.004Z,VALID,psql/16.2,VALID,51.5069,VALID,-0.1277,VALID,2001:db8:f3cc:7263::9007,VALID,ACCESS DENIED,VALID,BLOCKED,VALID,,coordinates_decimal;ipv6_compressed;resource_linux;timestamp_style_iso_ms_z,
3857,GEN-03741,generated,F1,SUCCESS,INVALID,USER,VALID,priya.desai@corp.example.com,VALID,,MISSING,2026-05-25T25:61:18+05:30,INVALID,Safari/17.4.1,VALID,19.050977,VALID,72.899155,VALID,192.168.191.107,VALID,Login successful,VALID,OK,VALID,,coordinates_decimal;empty_value;timestamp_invalid_hour25;timestamp_style_iso_offset,
3858,GEN-03742,generated,F3,SUCCESS,INVALID,user,VALID,ken..ji_andersen@corp.example.com,INVALID,https://portal.corp.example.com/projects/alpha,VALID,2026-06-01T06:38:02.382Z,VALID,Firefox/124.0.2,VALID,,MISSING,,MISSING,203.0.113.202,VALID,allowed,VALID,SUCCESS,VALID,,email_invalid_consecutive_dots;resource_https_portal;syslog_rfc5424;timestamp_style_iso_ms_z,
3859,GEN-03743,generated,F2,SUCCESS,VALID,API_CLIENT,VALID,integration.cobalt@partners.example.net,VALID,https://api.example.com/api/v1/users/7105/roles,VALID,2026-03-17T21:17:50Z,VALID,insomnia/8.6.1,VALID,19.1020,VALID,72.8498,VALID,198.51.100.68,VALID,successfully accessed,VALID,SUCCESS,VALID,,coordinates_decimal;entity_bracket_prefix;resource_https_api;resource_trailing_punctuation;sentence_template_C;timestamp_style_iso_z,
3860,GEN-03744,generated,F2,SUCCESS,VALID,ADMIN,VALID,sofia.zhang+audit@hq.example.net,VALID,/var/log/secure,VALID,04/Jan/2026:10:26:07 +0000,VALID,Chrome/123.0.6312.122,VALID,"51°29'11.7""N",VALID,"0°06'54.9""W",VALID,192.0.2.62,VALID,was allowed to access,VALID,200 OK,VALID,,coordinates_dms;email_plus_tag;entity_bracket_prefix;resource_linux;sentence_template_A;timestamp_style_apache,
3861,GEN-03745,generated,F4,SUCCESS,VALID,User,VALID,rohan.t.silva@example.co.uk,VALID,/reports/weekly,VALID,2026-02-12 11:15:27.027,VALID,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",VALID,-23.578670,VALID,-46.602269,VALID,192.168.202.120,VALID,Access granted,VALID,200,VALID,ip_like_in_tool=124.0.0.0,coordinates_combined_field;coordinates_decimal;email_angle_wrapper;email_multi_part_tld;ip_like_in_tool;resource_relative_portal;timestamp_no_timezone;timestamp_style_space_ms;user_agent_full,
3862,GEN-03746,generated,F2,SUCCESS,VALID,API Client,VALID,api-client-0375@partners.example.net,VALID,https://api.example.com/api/v2/shipments?status=in_transit,VALID,03/14/2026 11:35:00 PM,VALID,,MISSING,,MISSING,,MISSING,192.0.2.208,VALID,authenticated successfully to,VALID,SUCCESS,VALID,,email_angle_wrapper;entity_multi_word;resource_https_api;resource_trailing_punctuation;sentence_template_C;timestamp_no_timezone;timestamp_style_us_12h,
3863,GEN-03747,generated,F1,NEUTRAL,VALID,CUSTOMER,VALID,elena2654@shop.example.org,VALID,/returns/60052,VALID,2026-06-29T21:24:15.986+05:30,VALID,MobileSafari/17.4.1,VALID,19.080,VALID,72.869,VALID,203.0.113.70,VALID,Logout,VALID,OK,VALID,,coordinates_decimal;email_mailto_wrapper;resource_relative_shop;timestamp_style_iso_ms_offset,
3864,GEN-03748,generated,F4,DECLINED,VALID,USER,VALID,lucas.brown4@corp.example.com,VALID,https://portal.corp.example.com/calendar,VALID,18/Feb/2026:15:17:26 +0900,VALID,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,VALID,35.6334,VALID,139.6519,VALID,198.51.100.18,VALID,Forbidden,VALID,403,VALID,referer_url=https://portal.corp.example.com/login,coordinates_combined_field;coordinates_decimal;email_in_remote_user_slot;referer_url_present;resource_https_portal;timestamp_style_apache;user_agent_full,
3865,GEN-03749,generated,F3,NEUTRAL,VALID,user,VALID,NADIA.SMITH@CORP.EXAMPLE.COM,VALID,/profile/settings?id=4556,VALID,2026-02-08T07:50:57.914Z,VALID,MobileSafari/17.4.1,VALID,18.57005,VALID,73.81251,VALID,192.168.143.74,VALID,token expired,VALID,EXPIRED,VALID,,coordinates_decimal;email_uppercase;resource_relative_portal;syslog_rfc5424;timestamp_style_iso_ms_z,
3866,GEN-03750,generated,F1,SUCCESS,VALID,,MISSING,kavya.dlamini+ops@corp.example.com,VALID,/reports/q1,VALID,2026-04-17T14:50:21Z,VALID,Edge/124.0.2478.67,VALID,-33.8547,VALID,151.1792,VALID,198.51.100.208,VALID,Authenticated successfully,VALID,ok,VALID,,coordinates_decimal;email_plus_tag;empty_value;resource_relative_portal;timestamp_style_iso_z,
3867,GEN-03751,generated,F1,DECLINED,VALID,Admin,VALID,nadia6589@corp.example.com,VALID,https://admin.corp.example.com/admin/billing/export,VALID,2026-03-26T05:50:40Z,VALID,psql/16.2,VALID,19.0708,VALID,72.8378,VALID,2001:db8::c843,VALID,Authentication failed,VALID,fail,VALID,,coordinates_decimal;field_order_varied;ipv6_short;resource_https_admin;timestamp_style_iso_z,
3868,GEN-03752,generated,F1,SUCCESS,VALID,BOT,VALID,bot-monitor@infra.example.internal,VALID,https://status.example.com/api/ping,VALID,2026-04-20T08:52:12Z,VALID,,MISSING,40.7411,VALID,-74.0436,VALID,172.20.156.98,VALID,Request allowed,VALID,SUCCESS,VALID,,coordinates_decimal;field_order_varied;resource_https_status;timestamp_style_iso_z,
3869,GEN-03753,generated,F1,SUCCESS,VALID,User,VALID,sipho.andersen@corp.example.com,VALID,/dashboard,VALID,2026-02-09T02:40:25.188Z,VALID,Safari/17.4.1,VALID,,MISSING,,MISSING,192.0.2.180,VALID,ACCESS GRANTED,VALID,SUCCESS,VALID,,resource_relative_portal;timestamp_style_iso_ms_z,
3870,GEN-03754,generated,F3,NEUTRAL,VALID,admin,VALID,daniel.zhang@corp.example.com,VALID,/admin/roles/13637,VALID,2026-02-01T07:11:10.962Z,VALID,,MISSING,19.10,VALID,72.86,VALID,192.168.250.19,VALID,rate limited,VALID,,MISSING,,coordinates_decimal;coordinates_geojson_lon_lat_order;json_spaced;resource_relative_admin;syslog_rfc5424;timestamp_style_iso_ms_z,
3871,GEN-03755,generated,F1,DECLINED,VALID,CUSTOMER,VALID,mateo.kulkarni@shop.example.org,VALID,https://shop.example.org/returns/57734,VALID,2026-02-04T19:37:03.667+05:30,VALID,Chrome/124.0.6367.91,VALID,12.9640,VALID,77.5687,VALID,192.168.84.221,VALID,Unauthorized attempt,VALID,DENIED,VALID,,coordinates_decimal;resource_https_shop;timestamp_style_iso_ms_offset,
3872,GEN-03756,generated,F1,SUCCESS,VALID,api_client,VALID,api-client-3436@partners.example.net,VALID,https://api.example.com/api/v2/invoices?status=open&page=14,VALID,1780442185,VALID,PostmanRuntime/7.37.0,VALID,1.31847,VALID,103.85615,VALID,2001:db8::b2c8,VALID,Permission granted,VALID,200,VALID,,coordinates_decimal;ipv6_short;resource_https_api;timestamp_style_epoch_s,
3873,GEN-03757,generated,F5,SUCCESS,VALID,ADMIN,VALID,aisha.smith20@hq.example.net,VALID,/home/deploy/.ssh/authorized_keys,VALID,20260508T170411,VALID,Chrome/123.0.6312.122,VALID,19.0493319,VALID,72.8498467,VALID,198.51.100.219,VALID,Permitted,VALID,pass,VALID,,coordinates_decimal;resource_linux;status_lowercase;timestamp_no_timezone;timestamp_style_compact,
3874,GEN-03758,generated,F1,DECLINED,VALID,USER,VALID,fmenon@corp.example.com,VALID,https://portal.corp.example.com/reports/q2,VALID,2026-02-20T18:29:13.533Z,VALID,Firefox/125.0,VALID,-23.53,VALID,-46.61,VALID,192.168.27.84,VALID,Request blocked by policy,VALID,403,VALID,,coordinates_decimal;resource_https_portal;timestamp_style_iso_ms_z,
3875,GEN-03759,generated,F3,SUCCESS,VALID,null,PLACEHOLDER,guest_2165@example.com,VALID,https://portal.corp.example.com/calendar,VALID,2026-02-15T02:22:44.096Z,VALID,MobileSafari/17.4.1,VALID,18.56741,VALID,73.81797,VALID,192.168.60.2,VALID,allowed,VALID,PASS,VALID,,coordinates_decimal;coordinates_json_object;resource_https_portal;syslog_rfc5424;timestamp_style_iso_ms_z,
3876,GEN-03760,generated,F1,SUCCESS,VALID,USER,VALID,rahul-smith@corp.example.com,VALID,/payslips?id=5505,VALID,2026-02-07 04:27:27,VALID,Safari/17.4.1,VALID,,MISSING,,MISSING,10.197.188.49,VALID,Access granted,VALID,SUCCESS,VALID,,email_angle_wrapper;empty_value;resource_relative_portal;timestamp_no_timezone;timestamp_style_space,
3877,GEN-03761,generated,F4,DECLINED,VALID,User,VALID,-,PLACEHOLDER,https://portal.corp.example.com/timesheets,VALID,2026-06-27 04:13:47.318,VALID,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",VALID,64.10,VALID,-21.93,VALID,2001:db8:6b23:a48f::5d26,VALID,Forbidden,VALID,403,VALID,ip_like_in_tool=124.0.0.0,coordinates_decimal;ip_like_in_tool;ipv6_compressed;resource_https_portal;timestamp_no_timezone;timestamp_style_space_ms;user_agent_full,
3878,EC-117,curated,F1,DECLINED,VALID,USER,VALID,sofia.garcia@mail.example.org,VALID,https://mail.example.org/admin,VALID,2026-05-05T08:00:00Z,VALID,Safari/17.4.1,VALID,,MISSING,,MISSING,192.0.2.44,VALID,Access denied,VALID,DENIED,VALID,retry_action=Access granted,multiple_action_phrases,
3879,GEN-03762,generated,F2,SUCCESS,VALID,User,VALID,fatima.zhang@hq.example.net,VALID,/calendar,VALID,23/Feb/2026:08:06:27 +0530,VALID,Edge/124.0.2478.67,VALID,19.03780,VALID,72.86882,VALID,198.51.100.26,VALID,was permitted to access,VALID,ALLOWED,VALID,,coordinates_decimal;email_angle_wrapper;resource_relative_portal;sentence_template_B;timestamp_style_apache,
3880,GEN-03763,generated,F4,SUCCESS,VALID,Guest,VALID,guest_7873@example.com,VALID,-,PLACEHOLDER,2026-01-09T19:59:57+05:30,VALID,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",VALID,12.92561,VALID,77.63083,VALID,198.51.100.8,VALID,Login successful,VALID,200,VALID,ip_like_in_tool=123.0.0.0,coordinates_decimal;coordinates_wkt_lon_lat_order;email_in_remote_user_slot;ip_like_in_tool;timestamp_style_iso_offset;user_agent_full,
3881,GEN-03764,generated,F4,SUCCESS,VALID,User,VALID,ytanaka@mail.example.org,VALID,/leave/apply?id=8103,VALID,2026-03-02 19:05:43.216,VALID,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,VALID,-22.887,VALID,-43.193,VALID,10.222.22.23,VALID,Request allowed,VALID,200,VALID,referer_url=https://sso.example.com/login,coordinates_decimal;email_in_remote_user_slot;referer_url_present;resource_relative_portal;timestamp_no_timezone;timestamp_style_space_ms;user_agent_full,
3882,GEN-03765,generated,F1,SUCCESS,INVALID,User,VALID,priya.kulkarni40@corp.example.com,VALID,E:\HR\Contracts\2026\offer_50574.pdf,VALID,2026-06-27T14:54:56.971Z,VALID,Chrome/124.0.6367.91,VALID,-112.8122,INVALID,72.9068643,VALID,192.168.79.176,VALID,ACCESS GRANTED,VALID,201,VALID,,coordinates_decimal;coordinates_invalid_out_of_range;email_angle_wrapper;resource_windows;timestamp_style_iso_ms_z,
3883,GEN-03766,generated,F1,SUCCESS,VALID,service_account,VALID,svc-billing-sync@infra.example.internal,VALID,postgres://reporting.example.internal:5432/sales,VALID,2026-01-14T00:36:53+00:00,VALID,Ansible 2.16.4,VALID,64.1620,VALID,-21.9769,VALID,192.168.226.197,VALID,Permission granted,VALID,N/A,PLACEHOLDER,,compact_delimiters;coordinates_decimal;resource_db;timestamp_style_iso_offset,
3884,GEN-03767,generated,F5,DECLINED,VALID,,MISSING,sofia.joshi@example.co.uk,VALID,/dashboard?id=7838,VALID,19-05-2026 10:58:47,VALID,Firefox/124.0.2,VALID,-,PLACEHOLDER,,MISSING,192.0.2.44,VALID,LOGIN FAILED,VALID,FAIL,VALID,,email_multi_part_tld;resource_relative_portal;timestamp_no_timezone;timestamp_style_dmy_hms,
3885,GEN-03768,generated,F4,SUCCESS,VALID,User,VALID,isabela.brown54@corp.example.com,VALID,/projects/alpha,VALID,2026-03-12 13:55:50.862,VALID,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.2478.67",VALID,18.5249,VALID,73.8191,VALID,203.0.113.170,VALID,Login successful,VALID,302,VALID,ip_like_in_tool=124.0.0.0,coordinates_decimal;email_angle_wrapper;ip_like_in_tool;resource_relative_portal;timestamp_no_timezone;timestamp_style_space_ms;user_agent_full,
3886,GEN-03769,generated,F2,DECLINED,VALID,Service Account,VALID,svc-monitoring@infra.example.internal,VALID,postgres://billing.example.internal:5432/ledger?sslmode=require,VALID,13/May/2026:10:16:53 +0530,VALID,,MISSING,19.04688,VALID,72.90126,VALID,192.168.243.31,VALID,failed to authenticate to,VALID,SUCCESS,VALID,,coordinates_decimal;entity_multi_word;resource_db;sentence_template_A;status_action_conflict;timestamp_style_apache,
3887,GEN-03770,generated,F4,DECLINED,VALID,User,VALID,vikram_iyer@example.co.uk,VALID,https://portal.corp.example.com/wiki/Onboarding,VALID,2026-03-13 14:07:40.208,VALID,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",VALID,1.357978,VALID,103.790796,VALID,198.51.100.39,VALID,Blocked by WAF policy,VALID,403,VALID,,coordinates_decimal;coordinates_wkt_lon_lat_order;email_angle_wrapper;email_multi_part_tld;resource_https_portal;timestamp_no_timezone;timestamp_style_space_ms;user_agent_full,
3888,GEN-03771,generated,F4,DECLINED,VALID,USER,VALID,kmenon@example.co.uk,VALID,/wiki/Onboarding,VALID,2026-04-25 05:19:44.493,VALID,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,VALID,-22.89066,VALID,-43.13117,VALID,203.0.113.49,VALID,Blocked by WAF policy,VALID,403,VALID,referer_url=https://portal.corp.example.com/login,coordinates_decimal;email_in_remote_user_slot;email_multi_part_tld;referer_url_present;resource_relative_portal;timestamp_no_timezone;timestamp_style_space_ms;user_agent_full,
3889,GEN-03772,generated,F4,DECLINED,VALID,ADMIN,VALID,priya.garcia@corp.example.com,VALID,/admin/audit,VALID,09/May/2026:14:09:10 +0530,VALID,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,VALID,19.1142103,VALID,72.8447500,VALID,::ffff:192.0.2.79,VALID,Access denied: insufficient privileges,VALID,403,VALID,,coordinates_decimal;coordinates_wkt_lon_lat_order;email_angle_wrapper;ipv6_ipv4_mapped;resource_relative_admin;timestamp_style_apache;user_agent_full,
3890,GEN-03773,generated,F2,SUCCESS,VALID,USER,VALID,zara.rossi@corp.example.com,VALID,https://portal.corp.example.com/wiki/Onboarding?id=5940,VALID,21/Jun/2026:01:18:37 -0500,VALID,Chrome/123.0.6312.122,VALID,40.7298,VALID,-73.9870,VALID,192.0.2.19,VALID,was allowed to access,VALID,ALLOWED,VALID,,coordinates_decimal;entity_bracket_prefix;resource_https_portal;resource_trailing_punctuation;sentence_template_C;timestamp_style_apache,
3891,GEN-03774,generated,F3,SUCCESS,VALID,user,VALID,sipho.nair@mail.example.org,VALID,/projects/alpha?id=9566,VALID,Feb  5 13:41:15,VALID,Chrome/123.0.6312.122,VALID,-23.52546,VALID,-46.61166,VALID,::ffff:192.0.2.130,VALID,permitted,VALID,ALLOWED,VALID,,coordinates_combined_string;coordinates_decimal;ipv6_ipv4_mapped;json_spaced;resource_relative_portal;syslog_rfc3164;syslog_space_padded_day;timestamp_no_timezone;timestamp_no_year;timestamp_style_syslog,
3892,GEN-03775,generated,F2,SUCCESS,VALID,Admin,VALID,kenji.desai@corp.example.com,VALID,https://admin.corp.example.com/admin/billing/export,VALID,2026-01-20T19:15:01Z,VALID,curl/8.4.0,VALID,N18.5584,VALID,E73.8493,VALID,2001:0db8:6336:0bf2:fc5c:d36a:43b2:2f2d,VALID,logged in to,VALID,302 Found,VALID,,coordinates_hemi_prefix;ipv6_full;resource_https_admin;sentence_template_A;timestamp_style_iso_z,
3893,GEN-03776,generated,F2,DECLINED,VALID,User,VALID,ethan.joshi+alerts@corp.example.com,VALID,https://portal.corp.example.com/timesheets,VALID,01/18/2026 08:02:46 PM,VALID,Safari/17.4.1,VALID,N18.485574,VALID,E73.864275,VALID,192.168.125.170,VALID,failed to authenticate to,VALID,401 Unauthorized,VALID,,coordinates_hemi_prefix;email_angle_wrapper;email_plus_tag;resource_https_portal;sentence_template_A;timestamp_no_timezone;timestamp_style_us_12h,
3894,GEN-03777,generated,F2,SUCCESS,VALID,Service Account,VALID,svc-deploy@infra.example.internal,VALID,https://artifacts.example.internal/releases/9.9.4.4/app-9.9.4.4.zip,VALID,08/Jun/2026:16:43:51 +0530,VALID,psql/16.2,VALID,19.0670,VALID,72.8971,VALID,172.31.13.251,VALID,successfully accessed,VALID,PASS,VALID,ip_like_in_resource=9.9.4.4,coordinates_decimal;entity_multi_word;ip_like_in_resource;resource_https_internal;sentence_template_B;timestamp_style_apache,
